position,hand_rank_tuple,wins,total_matchups,win_rate
back,"(8, 9, 7)",1,1,0.723275
back,"(8, 9, 6)",1,1,0.721876
back,"(8, 9, 5)",1,1,0.720478
back,"(8, 9, 4)",1,1,0.719079
back,"(8, 9, 3)",1,1,0.717681
back,"(8, 9, 2)",1,1,0.716282
back,"(8, 8, 14)",1,1,0.715000
back,"(8, 8, 13)",1,1,0.713601
back,"(8, 8, 12)",1,1,0.712203
back,"(8, 8, 11)",1,1,0.710804
back,"(8, 8, 10)",1,1,0.709406
back,"(8, 8, 9)",1,1,0.708007
back,"(8, 8, 7)",1,1,0.706608
back,"(8, 8, 6)",1,1,0.705210
back,"(8, 8, 5)",1,1,0.703811
back,"(8, 8, 4)",1,1,0.702413
back,"(8, 8, 3)",1,1,0.701014
back,"(8, 8, 2)",1,1,0.699615
back,"(8, 7, 14)",1,1,0.698333
back,"(8, 7, 13)",1,1,0.696935
back,"(8, 7, 12)",1,1,0.695536
back,"(8, 7, 11)",1,1,0.694138
back,"(8, 7, 10)",1,1,0.692739
back,"(8, 7, 9)",1,1,0.691340
back,"(8, 7, 8)",1,1,0.689942
back,"(8, 7, 6)",1,1,0.688543
back,"(8, 7, 5)",1,1,0.687145
back,"(8, 7, 4)",1,1,0.685746
back,"(8, 7, 3)",1,1,0.684347
back,"(8, 7, 2)",1,1,0.682949
back,"(8, 6, 14)",1,1,0.681667
back,"(8, 6, 13)",1,1,0.680268
back,"(8, 6, 12)",1,1,0.678869
back,"(8, 6, 11)",1,1,0.677471
back,"(8, 6, 10)",1,1,0.676072
back,"(8, 6, 9)",1,1,0.674674
back,"(8, 6, 8)",1,1,0.673275
back,"(8, 6, 7)",1,1,0.671876
back,"(8, 6, 5)",1,1,0.670478
back,"(8, 6, 4)",1,1,0.669079
back,"(8, 6, 3)",1,1,0.667681
back,"(8, 6, 2)",1,1,0.666282
back,"(8, 5, 14)",1,1,0.665000
back,"(8, 5, 13)",1,1,0.663601
back,"(8, 5, 12)",1,1,0.662203
back,"(8, 5, 11)",1,1,0.660804
back,"(8, 5, 10)",1,1,0.659406
back,"(8, 5, 9)",1,1,0.658007
back,"(8, 5, 8)",1,1,0.656608
back,"(8, 5, 7)",1,1,0.655210
back,"(8, 5, 6)",1,1,0.653811
back,"(8, 5, 4)",1,1,0.652413
back,"(8, 5, 3)",1,1,0.651014
back,"(8, 5, 2)",1,1,0.649615
back,"(8, 4, 14)",1,1,0.648333
back,"(8, 4, 13)",1,1,0.646935
back,"(8, 4, 12)",1,1,0.645536
back,"(8, 4, 11)",1,1,0.644138
back,"(8, 4, 10)",1,1,0.642739
back,"(8, 4, 9)",1,1,0.641340
back,"(8, 4, 8)",1,1,0.639942
back,"(8, 4, 7)",1,1,0.638543
back,"(8, 4, 6)",1,1,0.637145
back,"(8, 4, 5)",1,1,0.635746
back,"(8, 4, 3)",1,1,0.634347
back,"(8, 4, 2)",1,1,0.632949
back,"(8, 3, 14)",1,1,0.631667
back,"(8, 3, 13)",1,1,0.630268
back,"(8, 3, 12)",1,1,0.628869
back,"(8, 3, 11)",1,1,0.627471
back,"(8, 3, 10)",1,1,0.626072
back,"(8, 3, 9)",1,1,0.624674
back,"(8, 3, 8)",1,1,0.623275
back,"(8, 3, 7)",1,1,0.621876
back,"(8, 3, 6)",1,1,0.620478
back,"(8, 3, 5)",1,1,0.619079
back,"(8, 3, 4)",1,1,0.617681
back,"(8, 3, 2)",1,1,0.616282
back,"(8, 2, 14)",1,1,0.615000
back,"(8, 2, 13)",1,1,0.613601
back,"(8, 2, 12)",1,1,0.612203
back,"(8, 2, 11)",1,1,0.610804
back,"(8, 2, 10)",1,1,0.609406
back,"(8, 2, 9)",1,1,0.608007
back,"(8, 2, 8)",1,1,0.606608
back,"(8, 2, 7)",1,1,0.605210
back,"(8, 2, 6)",1,1,0.603811
back,"(8, 2, 5)",1,1,0.602413
back,"(8, 2, 4)",1,1,0.601014
back,"(8, 2, 3)",1,1,0.599615
back,"(7, 14, 13)",1,1,0.515000
back,"(7, 14, 12)",1,1,0.513601
back,"(7, 14, 11)",1,1,0.512203
back,"(7, 14, 10)",1,1,0.510804
back,"(7, 14, 9)",1,1,0.509406
back,"(7, 14, 8)",1,1,0.508007
back,"(7, 14, 7)",1,1,0.506608
back,"(7, 14, 6)",1,1,0.505210
back,"(7, 14, 5)",1,1,0.503811
back,"(7, 14, 4)",1,1,0.502413
back,"(7, 14, 3)",1,1,0.501014
back,"(7, 14, 2)",1,1,0.499615
back,"(7, 13, 14)",1,1,0.498333
back,"(7, 13, 12)",1,1,0.496935
back,"(7, 13, 11)",1,1,0.495536
back,"(7, 13, 10)",1,1,0.494138
back,"(7, 13, 9)",1,1,0.492739
back,"(7, 13, 8)",1,1,0.491340
back,"(7, 13, 7)",1,1,0.489942
back,"(7, 13, 6)",1,1,0.488543
back,"(7, 13, 5)",1,1,0.487145
back,"(7, 13, 4)",1,1,0.485746
back,"(7, 13, 3)",1,1,0.484347
back,"(7, 13, 2)",1,1,0.482949
back,"(7, 12, 14)",1,1,0.481667
back,"(7, 12, 13)",1,1,0.480268
back,"(7, 12, 11)",1,1,0.478869
back,"(7, 12, 10)",1,1,0.477471
back,"(7, 12, 9)",1,1,0.476072
back,"(7, 12, 8)",1,1,0.474674
back,"(7, 12, 7)",1,1,0.473275
back,"(7, 12, 6)",1,1,0.471876
back,"(7, 12, 5)",1,1,0.470478
back,"(7, 12, 4)",1,1,0.469079
back,"(7, 12, 3)",1,1,0.467681
back,"(7, 12, 2)",1,1,0.466282
back,"(7, 11, 14)",1,1,0.465000
back,"(7, 11, 13)",1,1,0.463601
back,"(7, 11, 12)",1,1,0.462203
back,"(7, 11, 10)",1,1,0.460804
back,"(7, 11, 9)",1,1,0.459406
back,"(7, 11, 8)",1,1,0.458007
back,"(7, 11, 7)",1,1,0.456608
back,"(7, 11, 6)",1,1,0.455210
back,"(7, 11, 5)",1,1,0.453811
back,"(7, 11, 4)",1,1,0.452413
back,"(7, 11, 3)",1,1,0.451014
back,"(7, 11, 2)",1,1,0.449615
back,"(7, 10, 14)",1,1,0.448333
back,"(7, 10, 13)",1,1,0.446935
back,"(7, 10, 12)",1,1,0.445536
back,"(7, 10, 11)",1,1,0.444138
back,"(7, 10, 9)",1,1,0.442739
back,"(7, 10, 8)",1,1,0.441340
back,"(7, 10, 7)",1,1,0.439942
back,"(7, 10, 6)",1,1,0.438543
back,"(7, 10, 5)",1,1,0.437145
back,"(7, 10, 4)",1,1,0.435746
back,"(7, 10, 3)",1,1,0.434347
back,"(7, 10, 2)",1,1,0.432949
back,"(7, 9, 14)",1,1,0.431667
back,"(7, 9, 13)",1,1,0.430268
back,"(7, 9, 12)",1,1,0.428869
back,"(7, 9, 11)",1,1,0.427471
back,"(7, 9, 10)",1,1,0.426072
back,"(7, 9, 8)",1,1,0.424674
back,"(7, 9, 7)",1,1,0.423275
back,"(7, 9, 6)",1,1,0.421876
back,"(7, 9, 5)",1,1,0.420478
back,"(7, 9, 4)",1,1,0.419079
back,"(7, 9, 3)",1,1,0.417681
back,"(7, 9, 2)",1,1,0.416282
back,"(7, 8, 14)",1,1,0.415000
back,"(7, 8, 13)",1,1,0.413601
back,"(7, 8, 12)",1,1,0.412203
back,"(7, 8, 11)",1,1,0.410804
back,"(7, 8, 10)",1,1,0.409406
back,"(7, 8, 9)",1,1,0.408007
back,"(7, 8, 7)",1,1,0.406608
back,"(7, 8, 6)",1,1,0.405210
back,"(7, 8, 5)",1,1,0.403811
back,"(7, 8, 4)",1,1,0.402413
back,"(7, 8, 3)",1,1,0.401014
back,"(7, 8, 2)",1,1,0.399615
back,"(7, 7, 14)",1,1,0.398333
back,"(7, 7, 13)",1,1,0.396935
back,"(7, 7, 12)",1,1,0.395536
back,"(7, 7, 11)",1,1,0.394138
back,"(7, 7, 10)",1,1,0.392739
back,"(7, 7, 9)",1,1,0.391340
back,"(7, 7, 8)",1,1,0.389942
back,"(7, 7, 6)",1,1,0.388543
back,"(7, 7, 5)",1,1,0.387145
back,"(7, 7, 4)",1,1,0.385746
back,"(7, 7, 3)",1,1,0.384347
back,"(7, 7, 2)",1,1,0.382949
back,"(7, 6, 14)",1,1,0.381667
back,"(7, 6, 13)",1,1,0.380268
back,"(7, 6, 12)",1,1,0.378869
back,"(7, 6, 11)",1,1,0.377471
back,"(7, 6, 10)",1,1,0.376072
back,"(7, 6, 9)",1,1,0.374674
back,"(7, 6, 8)",1,1,0.373275
back,"(7, 6, 7)",1,1,0.371876
back,"(7, 6, 5)",1,1,0.370478
back,"(7, 6, 4)",1,1,0.369079
back,"(7, 6, 3)",1,1,0.367681
back,"(7, 6, 2)",1,1,0.366282
back,"(7, 5, 14)",1,1,0.365000
back,"(7, 5, 13)",1,1,0.363601
back,"(7, 5, 12)",1,1,0.362203
back,"(7, 5, 11)",1,1,0.360804
back,"(7, 5, 10)",1,1,0.359406
back,"(7, 5, 9)",1,1,0.358007
back,"(7, 5, 8)",1,1,0.356608
back,"(7, 5, 7)",1,1,0.355210
back,"(7, 5, 6)",1,1,0.353811
back,"(7, 5, 4)",1,1,0.352413
back,"(7, 5, 3)",1,1,0.351014
back,"(7, 5, 2)",1,1,0.349615
back,"(7, 4, 14)",1,1,0.348333
back,"(7, 4, 13)",1,1,0.346935
back,"(7, 4, 12)",1,1,0.345536
back,"(7, 4, 11)",1,1,0.344138
back,"(7, 4, 10)",1,1,0.342739
back,"(7, 4, 9)",1,1,0.341340
back,"(7, 4, 8)",1,1,0.339942
back,"(7, 4, 7)",1,1,0.338543
back,"(7, 4, 6)",1,1,0.337145
back,"(7, 4, 5)",1,1,0.335746
back,"(7, 4, 3)",1,1,0.334347
back,"(7, 4, 2)",1,1,0.332949
back,"(7, 3, 14)",1,1,0.331667
back,"(7, 3, 13)",1,1,0.330268
back,"(7, 3, 12)",1,1,0.328869
back,"(7, 3, 11)",1,1,0.327471
back,"(7, 3, 10)",1,1,0.326072
back,"(7, 3, 9)",1,1,0.324674
back,"(7, 3, 8)",1,1,0.323275
back,"(7, 3, 7)",1,1,0.321876
back,"(7, 3, 6)",1,1,0.320478
back,"(7, 3, 5)",1,1,0.319079
back,"(7, 3, 4)",1,1,0.317681
back,"(7, 3, 2)",1,1,0.316282
back,"(7, 2, 14)",1,1,0.315000
back,"(7, 2, 13)",1,1,0.313601
back,"(7, 2, 12)",1,1,0.312203
back,"(7, 2, 11)",1,1,0.310804
back,"(7, 2, 10)",1,1,0.309406
back,"(7, 2, 9)",1,1,0.308007
back,"(7, 2, 8)",1,1,0.306608
back,"(7, 2, 7)",1,1,0.305210
back,"(7, 2, 6)",1,1,0.303811
back,"(7, 2, 5)",1,1,0.302413
back,"(7, 2, 4)",1,1,0.301014
back,"(7, 2, 3)",1,1,0.299615
back,"(6, 14, 13)",1,1,0.209000
back,"(6, 14, 12)",1,1,0.208301
back,"(6, 14, 11)",1,1,0.207601
back,"(6, 14, 10)",1,1,0.206902
back,"(6, 14, 9)",1,1,0.206203
back,"(6, 14, 8)",1,1,0.205503
back,"(6, 14, 7)",1,1,0.204804
back,"(6, 14, 6)",1,1,0.204105
back,"(6, 14, 5)",1,1,0.203406
back,"(6, 14, 4)",1,1,0.202706
back,"(6, 14, 3)",1,1,0.202007
back,"(6, 14, 2)",1,1,0.201308
back,"(6, 13, 12)",1,1,0.200667
back,"(6, 13, 11)",1,1,0.199897
back,"(6, 13, 10)",1,1,0.199128
back,"(6, 13, 9)",1,1,0.198359
back,"(6, 13, 8)",1,1,0.197590
back,"(6, 13, 7)",1,1,0.196821
back,"(6, 13, 6)",1,1,0.196051
back,"(6, 13, 5)",1,1,0.195282
back,"(6, 13, 4)",1,1,0.194513
back,"(6, 13, 3)",1,1,0.193744
back,"(6, 13, 2)",1,1,0.192974
back,"(6, 12, 11)",1,1,0.192333
back,"(6, 12, 10)",1,1,0.191479
back,"(6, 12, 9)",1,1,0.190624
back,"(6, 12, 8)",1,1,0.189769
back,"(6, 12, 7)",1,1,0.188915
back,"(6, 12, 6)",1,1,0.188060
back,"(6, 12, 5)",1,1,0.187205
back,"(6, 12, 4)",1,1,0.186350
back,"(6, 12, 3)",1,1,0.185496
back,"(6, 12, 2)",1,1,0.184641
back,"(6, 11, 10)",1,1,0.184000
back,"(6, 11, 9)",1,1,0.183038
back,"(6, 11, 8)",1,1,0.182077
back,"(6, 11, 7)",1,1,0.181115
back,"(6, 11, 6)",1,1,0.180154
back,"(6, 11, 5)",1,1,0.179192
back,"(6, 11, 4)",1,1,0.178231
back,"(6, 11, 3)",1,1,0.177269
back,"(6, 11, 2)",1,1,0.176308
back,"(6, 10, 9)",1,1,0.175667
back,"(6, 10, 8)",1,1,0.174568
back,"(6, 10, 7)",1,1,0.173469
back,"(6, 10, 6)",1,1,0.172370
back,"(6, 10, 5)",1,1,0.171271
back,"(6, 10, 4)",1,1,0.170172
back,"(6, 10, 3)",1,1,0.169073
back,"(6, 10, 2)",1,1,0.167974
back,"(6, 9, 8)",1,1,0.167333
back,"(6, 9, 7)",1,1,0.166051
back,"(6, 9, 6)",1,1,0.164769
back,"(6, 9, 5)",1,1,0.163487
back,"(6, 9, 4)",1,1,0.162205
back,"(6, 9, 3)",1,1,0.160923
back,"(6, 9, 2)",1,1,0.159641
back,"(6, 8, 7)",1,1,0.159000
back,"(6, 8, 6)",1,1,0.157462
back,"(6, 8, 5)",1,1,0.155923
back,"(6, 8, 4)",1,1,0.154385
back,"(6, 8, 3)",1,1,0.152846
back,"(6, 8, 2)",1,1,0.151308
back,"(6, 7, 6)",1,1,0.150667
back,"(6, 7, 5)",1,1,0.148744
back,"(6, 7, 4)",1,1,0.146821
back,"(6, 7, 3)",1,1,0.144897
back,"(6, 7, 2)",1,1,0.142974
back,"(6, 6, 5)",1,1,0.142333
back,"(6, 6, 4)",1,1,0.139769
back,"(6, 6, 3)",1,1,0.137205
back,"(6, 6, 2)",1,1,0.134641
back,"(6, 5, 4)",1,1,0.134000
back,"(6, 5, 3)",1,1,0.130154
back,"(6, 5, 2)",1,1,0.126308
back,"(6, 4, 3)",1,1,0.125667
back,"(6, 4, 2)",1,1,0.117974
back,"(6, 3, 2)",1,1,0.117333
back,"(5, 14, 13)",1,1,0.031000
back,"(5, 14, 5)",1,1,0.030990
back,"(5, 13, 12)",1,1,0.029222
back,"(5, 12, 11)",1,1,0.027444
back,"(5, 11, 10)",1,1,0.025667
back,"(5, 10, 9)",1,1,0.023889
back,"(5, 9, 8)",1,1,0.022111
back,"(5, 8, 7)",1,1,0.020333
back,"(5, 7, 6)",1,1,0.018556
back,"(5, 6, 5)",1,1,0.016778
back,"(5, 5, 4)",1,1,0.015000
back,"(4, 14)",1,1,0.014000
back,"(4, 13)",1,1,0.013000
back,"(4, 12)",1,1,0.012000
back,"(4, 11)",1,1,0.011000
back,"(4, 10)",1,1,0.010000
back,"(4, 9)",1,1,0.009000
back,"(4, 8)",1,1,0.008000
back,"(4, 7)",1,1,0.007000
back,"(4, 6)",1,1,0.006000
back,"(4, 5)",1,1,0.005000
back,"(4, 4)",1,1,0.004000
back,"(4, 3)",1,1,0.003000
back,"(4, 2)",1,1,0.002000
back,"(3, 14, 13)",1,1,0.002000
back,"(3, 14, 12)",1,1,0.001997
back,"(3, 14, 11)",1,1,0.001993
back,"(3, 14, 10)",1,1,0.001990
back,"(3, 14, 9)",1,1,0.001986
back,"(3, 14, 8)",1,1,0.001983
back,"(3, 14, 7)",1,1,0.001979
back,"(3, 14, 6)",1,1,0.001976
back,"(3, 14, 5)",1,1,0.001972
back,"(3, 14, 4)",1,1,0.001969
back,"(3, 14, 3)",1,1,0.001965
back,"(3, 14, 2)",1,1,0.001962
back,"(3, 13, 12)",1,1,0.001958
back,"(3, 13, 11)",1,1,0.001954
back,"(3, 13, 10)",1,1,0.001951
back,"(3, 13, 9)",1,1,0.001947
back,"(3, 13, 8)",1,1,0.001943
back,"(3, 13, 7)",1,1,0.001939
back,"(3, 13, 6)",1,1,0.001935
back,"(3, 13, 5)",1,1,0.001931
back,"(3, 13, 4)",1,1,0.001928
back,"(3, 13, 3)",1,1,0.001924
back,"(3, 13, 2)",1,1,0.001920
back,"(3, 12, 11)",1,1,0.001917
back,"(3, 12, 10)",1,1,0.001912
back,"(3, 12, 9)",1,1,0.001908
back,"(3, 12, 8)",1,1,0.001904
back,"(3, 12, 7)",1,1,0.001900
back,"(3, 12, 6)",1,1,0.001895
back,"(3, 12, 5)",1,1,0.001891
back,"(3, 12, 4)",1,1,0.001887
back,"(3, 12, 3)",1,1,0.001882
back,"(3, 12, 2)",1,1,0.001878
back,"(3, 11, 10)",1,1,0.001875
back,"(3, 11, 9)",1,1,0.001870
back,"(3, 11, 8)",1,1,0.001865
back,"(3, 11, 7)",1,1,0.001861
back,"(3, 11, 6)",1,1,0.001856
back,"(3, 11, 5)",1,1,0.001851
back,"(3, 11, 4)",1,1,0.001846
back,"(3, 11, 3)",1,1,0.001841
back,"(3, 11, 2)",1,1,0.001837
back,"(3, 10, 9)",1,1,0.001833
back,"(3, 10, 8)",1,1,0.001828
back,"(3, 10, 7)",1,1,0.001822
back,"(3, 10, 6)",1,1,0.001817
back,"(3, 10, 5)",1,1,0.001811
back,"(3, 10, 4)",1,1,0.001806
back,"(3, 10, 3)",1,1,0.001800
back,"(3, 10, 2)",1,1,0.001795
back,"(3, 9, 8)",1,1,0.001792
back,"(3, 9, 7)",1,1,0.001785
back,"(3, 9, 6)",1,1,0.001779
back,"(3, 9, 5)",1,1,0.001772
back,"(3, 9, 4)",1,1,0.001766
back,"(3, 9, 3)",1,1,0.001760
back,"(3, 9, 2)",1,1,0.001753
back,"(3, 8, 7)",1,1,0.001750
back,"(3, 8, 6)",1,1,0.001742
back,"(3, 8, 5)",1,1,0.001735
back,"(3, 8, 4)",1,1,0.001727
back,"(3, 8, 3)",1,1,0.001719
back,"(3, 8, 2)",1,1,0.001712
back,"(3, 7, 6)",1,1,0.001708
back,"(3, 7, 5)",1,1,0.001699
back,"(3, 7, 4)",1,1,0.001689
back,"(3, 7, 3)",1,1,0.001679
back,"(3, 7, 2)",1,1,0.001670
back,"(3, 6, 5)",1,1,0.001667
back,"(3, 6, 4)",1,1,0.001654
back,"(3, 6, 3)",1,1,0.001641
back,"(3, 6, 2)",1,1,0.001628
back,"(3, 5, 4)",1,1,0.001625
back,"(3, 5, 3)",1,1,0.001606
back,"(3, 5, 2)",1,1,0.001587
back,"(3, 4, 3)",1,1,0.001583
back,"(3, 4, 2)",1,1,0.001545
back,"(3, 3, 2)",1,1,0.001542
back,"(2, 14, 13)",1,1,0.001500
back,"(2, 14, 12)",1,1,0.001493
back,"(2, 14, 11)",1,1,0.001486
back,"(2, 14, 10)",1,1,0.001479
back,"(2, 14, 9)",1,1,0.001472
back,"(2, 14, 8)",1,1,0.001465
back,"(2, 14, 7)",1,1,0.001458
back,"(2, 14, 6)",1,1,0.001451
back,"(2, 14, 5)",1,1,0.001444
back,"(2, 14, 4)",1,1,0.001437
back,"(2, 14, 3)",1,1,0.001430
back,"(2, 14, 2)",1,1,0.001423
back,"(2, 13, 14)",1,1,0.001417
back,"(2, 13, 12)",1,1,0.001410
back,"(2, 13, 11)",1,1,0.001403
back,"(2, 13, 10)",1,1,0.001396
back,"(2, 13, 9)",1,1,0.001389
back,"(2, 13, 8)",1,1,0.001382
back,"(2, 13, 7)",1,1,0.001375
back,"(2, 13, 6)",1,1,0.001368
back,"(2, 13, 5)",1,1,0.001361
back,"(2, 13, 4)",1,1,0.001354
back,"(2, 13, 3)",1,1,0.001347
back,"(2, 13, 2)",1,1,0.001340
back,"(2, 12, 14)",1,1,0.001333
back,"(2, 12, 13)",1,1,0.001326
back,"(2, 12, 11)",1,1,0.001319
back,"(2, 12, 10)",1,1,0.001312
back,"(2, 12, 9)",1,1,0.001305
back,"(2, 12, 8)",1,1,0.001298
back,"(2, 12, 7)",1,1,0.001291
back,"(2, 12, 6)",1,1,0.001284
back,"(2, 12, 5)",1,1,0.001277
back,"(2, 12, 4)",1,1,0.001270
back,"(2, 12, 3)",1,1,0.001263
back,"(2, 12, 2)",1,1,0.001256
back,"(2, 11, 14)",1,1,0.001250
back,"(2, 11, 13)",1,1,0.001243
back,"(2, 11, 12)",1,1,0.001236
back,"(2, 11, 10)",1,1,0.001229
back,"(2, 11, 9)",1,1,0.001222
back,"(2, 11, 8)",1,1,0.001215
back,"(2, 11, 7)",1,1,0.001208
back,"(2, 11, 6)",1,1,0.001201
back,"(2, 11, 5)",1,1,0.001194
back,"(2, 11, 4)",1,1,0.001187
back,"(2, 11, 3)",1,1,0.001180
back,"(2, 11, 2)",1,1,0.001173
back,"(2, 10, 14)",1,1,0.001167
back,"(2, 10, 13)",1,1,0.001160
back,"(2, 10, 12)",1,1,0.001153
back,"(2, 10, 11)",1,1,0.001146
back,"(2, 10, 9)",1,1,0.001139
back,"(2, 10, 8)",1,1,0.001132
back,"(2, 10, 7)",1,1,0.001125
back,"(2, 10, 6)",1,1,0.001118
back,"(2, 10, 5)",1,1,0.001111
back,"(2, 10, 4)",1,1,0.001104
back,"(2, 10, 3)",1,1,0.001097
back,"(2, 10, 2)",1,1,0.001090
back,"(2, 9, 14)",1,1,0.001083
back,"(2, 9, 13)",1,1,0.001076
back,"(2, 9, 12)",1,1,0.001069
back,"(2, 9, 11)",1,1,0.001062
back,"(2, 9, 10)",1,1,0.001055
back,"(2, 9, 8)",1,1,0.001048
back,"(2, 9, 7)",1,1,0.001041
back,"(2, 9, 6)",1,1,0.001034
back,"(2, 9, 5)",1,1,0.001027
back,"(2, 9, 4)",1,1,0.001020
back,"(2, 9, 3)",1,1,0.001013
back,"(2, 9, 2)",1,1,0.001006
back,"(2, 8, 14)",1,1,0.001000
back,"(2, 8, 13)",1,1,0.000993
back,"(2, 8, 12)",1,1,0.000986
back,"(2, 8, 11)",1,1,0.000979
back,"(2, 8, 10)",1,1,0.000972
back,"(2, 8, 9)",1,1,0.000965
back,"(2, 8, 7)",1,1,0.000958
back,"(2, 8, 6)",1,1,0.000951
back,"(2, 8, 5)",1,1,0.000944
back,"(2, 8, 4)",1,1,0.000937
back,"(2, 8, 3)",1,1,0.000930
back,"(2, 8, 2)",1,1,0.000923
back,"(2, 7, 14)",1,1,0.000917
back,"(2, 7, 13)",1,1,0.000910
back,"(2, 7, 12)",1,1,0.000903
back,"(2, 7, 11)",1,1,0.000896
back,"(2, 7, 10)",1,1,0.000889
back,"(2, 7, 9)",1,1,0.000882
back,"(2, 7, 8)",1,1,0.000875
back,"(2, 7, 6)",1,1,0.000868
back,"(2, 7, 5)",1,1,0.000861
back,"(2, 7, 4)",1,1,0.000854
back,"(2, 7, 3)",1,1,0.000847
back,"(2, 7, 2)",1,1,0.000840
back,"(2, 6, 14)",1,1,0.000833
back,"(2, 6, 13)",1,1,0.000826
back,"(2, 6, 12)",1,1,0.000819
back,"(2, 6, 11)",1,1,0.000812
back,"(2, 6, 10)",1,1,0.000805
back,"(2, 6, 9)",1,1,0.000798
back,"(2, 6, 8)",1,1,0.000791
back,"(2, 6, 7)",1,1,0.000784
back,"(2, 6, 5)",1,1,0.000777
back,"(2, 6, 4)",1,1,0.000770
back,"(2, 6, 3)",1,1,0.000763
back,"(2, 6, 2)",1,1,0.000756
back,"(2, 5, 14)",1,1,0.000750
back,"(2, 5, 13)",1,1,0.000743
back,"(2, 5, 12)",1,1,0.000736
back,"(2, 5, 11)",1,1,0.000729
back,"(2, 5, 10)",1,1,0.000722
back,"(2, 5, 9)",1,1,0.000715
back,"(2, 5, 8)",1,1,0.000708
back,"(2, 5, 7)",1,1,0.000701
back,"(2, 5, 6)",1,1,0.000694
back,"(2, 5, 4)",1,1,0.000687
back,"(2, 5, 3)",1,1,0.000680
back,"(2, 5, 2)",1,1,0.000673
back,"(2, 4, 14)",1,1,0.000667
back,"(2, 4, 13)",1,1,0.000660
back,"(2, 4, 12)",1,1,0.000653
back,"(2, 4, 11)",1,1,0.000646
back,"(2, 4, 10)",1,1,0.000639
back,"(2, 4, 9)",1,1,0.000632
back,"(2, 4, 8)",1,1,0.000625
back,"(2, 4, 7)",1,1,0.000618
back,"(2, 4, 6)",1,1,0.000611
back,"(2, 4, 5)",1,1,0.000604
back,"(2, 4, 3)",1,1,0.000597
back,"(2, 4, 2)",1,1,0.000590
back,"(2, 3, 14)",1,1,0.000583
back,"(2, 3, 13)",1,1,0.000576
back,"(2, 3, 12)",1,1,0.000569
back,"(2, 3, 11)",1,1,0.000562
back,"(2, 3, 10)",1,1,0.000555
back,"(2, 3, 9)",1,1,0.000548
back,"(2, 3, 8)",1,1,0.000541
back,"(2, 3, 7)",1,1,0.000534
back,"(2, 3, 6)",1,1,0.000527
back,"(2, 3, 5)",1,1,0.000520
back,"(2, 3, 4)",1,1,0.000513
back,"(2, 3, 2)",1,1,0.000506
back,"(2, 2, 14)",1,1,0.000500
back,"(2, 2, 13)",1,1,0.000493
back,"(2, 2, 12)",1,1,0.000486
back,"(2, 2, 11)",1,1,0.000479
back,"(2, 2, 10)",1,1,0.000472
back,"(2, 2, 9)",1,1,0.000465
back,"(2, 2, 8)",1,1,0.000458
back,"(2, 2, 7)",1,1,0.000451
back,"(2, 2, 6)",1,1,0.000444
back,"(2, 2, 5)",1,1,0.000437
back,"(2, 2, 4)",1,1,0.000430
back,"(2, 2, 3)",1,1,0.000423
back,"(1, 14, 13)",1,1,0.001000
back,"(1, 14, 12)",1,1,0.000993
back,"(1, 14, 11)",1,1,0.000986
back,"(1, 14, 10)",1,1,0.000979
back,"(1, 14, 9)",1,1,0.000972
back,"(1, 14, 8)",1,1,0.000965
back,"(1, 14, 7)",1,1,0.000958
back,"(1, 14, 6)",1,1,0.000951
back,"(1, 14, 5)",1,1,0.000944
back,"(1, 14, 4)",1,1,0.000937
back,"(1, 14, 3)",1,1,0.000930
back,"(1, 14, 2)",1,1,0.000923
back,"(1, 13, 12)",1,1,0.000917
back,"(1, 13, 11)",1,1,0.000909
back,"(1, 13, 10)",1,1,0.000901
back,"(1, 13, 9)",1,1,0.000894
back,"(1, 13, 8)",1,1,0.000886
back,"(1, 13, 7)",1,1,0.000878
back,"(1, 13, 6)",1,1,0.000871
back,"(1, 13, 5)",1,1,0.000863
back,"(1, 13, 4)",1,1,0.000855
back,"(1, 13, 3)",1,1,0.000847
back,"(1, 13, 2)",1,1,0.000840
back,"(1, 12, 11)",1,1,0.000833
back,"(1, 12, 10)",1,1,0.000825
back,"(1, 12, 9)",1,1,0.000816
back,"(1, 12, 8)",1,1,0.000808
back,"(1, 12, 7)",1,1,0.000799
back,"(1, 12, 6)",1,1,0.000791
back,"(1, 12, 5)",1,1,0.000782
back,"(1, 12, 4)",1,1,0.000774
back,"(1, 12, 3)",1,1,0.000765
back,"(1, 12, 2)",1,1,0.000756
back,"(1, 11, 10)",1,1,0.000750
back,"(1, 11, 9)",1,1,0.000740
back,"(1, 11, 8)",1,1,0.000731
back,"(1, 11, 7)",1,1,0.000721
back,"(1, 11, 6)",1,1,0.000712
back,"(1, 11, 5)",1,1,0.000702
back,"(1, 11, 4)",1,1,0.000692
back,"(1, 11, 3)",1,1,0.000683
back,"(1, 11, 2)",1,1,0.000673
back,"(1, 10, 9)",1,1,0.000667
back,"(1, 10, 8)",1,1,0.000656
back,"(1, 10, 7)",1,1,0.000645
back,"(1, 10, 6)",1,1,0.000634
back,"(1, 10, 5)",1,1,0.000623
back,"(1, 10, 4)",1,1,0.000612
back,"(1, 10, 3)",1,1,0.000601
back,"(1, 10, 2)",1,1,0.000590
back,"(1, 9, 8)",1,1,0.000583
back,"(1, 9, 7)",1,1,0.000571
back,"(1, 9, 6)",1,1,0.000558
back,"(1, 9, 5)",1,1,0.000545
